index,words,todi,words_ocr,todi_ocr,sound_file,image_file,type,page_title,exercise_id,sound_url,image_url,page_url,words_sep,todi_sep
3a1-12-4, Bedenk jij nou maar 's een paar zinnetjes ,%H L*HL  L*H  L*H   H%,,,resynthesized/3a1-12-4.wav,resynthesized/3a1-12-4.png,synthetic,,ex3a1_12,https://todi.cls.ru.nl/PraatResynthese/2083347.wav,https://todi.cls.ru.nl/PraatResynthese/2083347.png,https://todi.cls.ru.nl/cgi-bin/synthese3a1.pl?var=set&todi=3a1-12=%H%20+%20L*HL%20+%20---%20+%20L*H%20+%20---%20+%20L*H%20+%20---%20+%20---%20+%20H%,|Bedenk|jij|nou|maar 's|een|paar|zinnetjes|,%H|L*HL||L*H||L*H|||H%
034-0, Rene heeft nog vlees over ,%L     H*L L%,,,resynthesized/034-0.wav,resynthesized/034-0.png,synthetic,,ex3b_1,https://todi.cls.ru.nl/PraatResynthese/2083349.wav,https://todi.cls.ru.nl/PraatResynthese/2083349.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=034=%L%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H*L%20+%20L%,|Rene|heeft|nog|vlees|over|,%L|||||H*L|L%
034-1, Rene heeft nog vlees over ,%HL H*!H     L%,,,resynthesized/034-1.wav,resynthesized/034-1.png,synthetic,,ex3b_1,https://todi.cls.ru.nl/PraatResynthese/2083350.wav,https://todi.cls.ru.nl/PraatResynthese/2083350.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=034=%HL%20+%20H*!H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L%,|Rene|heeft|nog|vlees|over|,%HL|H*!H|||||L%
034-2, Rene heeft nog vlees over ,%HL   L*H  L*H L%,,,resynthesized/034-2.wav,resynthesized/034-2.png,synthetic,,ex3b_1,https://todi.cls.ru.nl/PraatResynthese/2083352.wav,https://todi.cls.ru.nl/PraatResynthese/2083352.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=034=%HL%20+%20---%20+%20---%20+%20L*H%20+%20---%20+%20L*H%20+%20L%,|Rene|heeft|nog|vlees|over|,%HL|||L*H||L*H|L%
034-3, Rene heeft nog vlees over ,%L   L*H   L%,,,resynthesized/034-3.wav,resynthesized/034-3.png,synthetic,,ex3b_1,https://todi.cls.ru.nl/PraatResynthese/2083354.wav,https://todi.cls.ru.nl/PraatResynthese/2083354.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=034=%L%20+%20---%20+%20---%20+%20L*H%20+%20---%20+%20---%20+%20L%,|Rene|heeft|nog|vlees|over|,%L|||L*H|||L%
034-4, Rene heeft nog vlees over ,%H    L*HL  H%,,,resynthesized/034-4.wav,resynthesized/034-4.png,synthetic,,ex3b_1,https://todi.cls.ru.nl/PraatResynthese/2083355.wav,https://todi.cls.ru.nl/PraatResynthese/2083355.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=034=%H%20+%20---%20+%20---%20+%20---%20+%20L*HL%20+%20---%20+%20H%,|Rene|heeft|nog|vlees|over|,%H||||L*HL||H%
110-0, Maar ja   jij wil me nooit zien ,%H H*L !H*L L% %H L* H*L   L* L%,,,resynthesized/110-0.wav,resynthesized/110-0.png,synthetic,,ex3b_2,https://todi.cls.ru.nl/PraatResynthese/2083357.wav,https://todi.cls.ru.nl/PraatResynthese/2083357.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=110=%H%20+%20H*L%20+%20!H*L%20+%20L%%20+%20%H%20+%20L*%20+%20H*L%20+%20---%20+%20---%20+%20L*%20+%20L%,|Maar|ja|||jij|wil|me|nooit|zien|,%H|H*L|!H*L|L%|%H|L*|H*L|||L*|L%
110-1, Maar ja   jij wil me nooit zien ,%L   L% %HL    L*H  L%,,,resynthesized/110-1.wav,resynthesized/110-1.png,synthetic,,ex3b_2,https://todi.cls.ru.nl/PraatResynthese/2083358.wav,https://todi.cls.ru.nl/PraatResynthese/2083358.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=110=%L%20+%20---%20+%20---%20+%20L%%20+%20%HL%20+%20---%20+%20---%20+%20---%20+%20L*H%20+%20---%20+%20L%,|Maar|ja|||jij|wil|me|nooit|zien|,%L|||L%|%HL||||L*H||L%
110-2, Maar ja   jij wil me nooit zien ,%L   % %L   H*L L*  H%,,,resynthesized/110-2.wav,resynthesized/110-2.png,synthetic,,ex3b_2,https://todi.cls.ru.nl/PraatResynthese/2083400.wav,https://todi.cls.ru.nl/PraatResynthese/2083400.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=110=%L%20+%20---%20+%20---%20+%20%%20+%20%L%20+%20---%20+%20---%20+%20H*L%20+%20L*%20+%20---%20+%20H%,|Maar|ja|||jij|wil|me|nooit|zien|,%L|||%|%L|||H*L|L*||H%
110-3, Maar ja   jij wil me nooit zien ,%L H*L H* H% %H L*HL H*  L*H  %,,,resynthesized/110-3.wav,resynthesized/110-3.png,synthetic,,ex3b_2,https://todi.cls.ru.nl/PraatResynthese/2083402.wav,https://todi.cls.ru.nl/PraatResynthese/2083402.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=110=%L%20+%20H*L%20+%20H*%20+%20H%%20+%20%H%20+%20L*HL%20+%20H*%20+%20---%20+%20L*H%20+%20---%20+%20%,|Maar|ja|||jij|wil|me|nooit|zien|,%L|H*L|H*|H%|%H|L*HL|H*||L*H||%
110-4, Maar ja   jij wil me nooit zien ,%L  L* H% %L   H*!H   L%,,,resynthesized/110-4.wav,resynthesized/110-4.png,synthetic,,ex3b_2,https://todi.cls.ru.nl/PraatResynthese/2083403.wav,https://todi.cls.ru.nl/PraatResynthese/2083403.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=110=%L%20+%20---%20+%20L*%20+%20H%%20+%20%L%20+%20---%20+%20---%20+%20H*!H%20+%20---%20+%20---%20+%20L%,|Maar|ja|||jij|wil|me|nooit|zien|,%L||L*|H%|%L|||H*!H|||L%
095-0, Ach er is toch niks   ik verzin alleen maar dat er iets is ,%HL   L*HL  H% %H L*HL H*!H     H%,,,resynthesized/095-0.wav,resynthesized/095-0.png,synthetic,,ex3b_3,https://todi.cls.ru.nl/PraatResynthese/2083405.wav,https://todi.cls.ru.nl/PraatResynthese/2083405.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=095=%HL%20+%20---%20+%20---%20+%20L*HL%20+%20---%20+%20H%%20+%20%H%20+%20L*HL%20+%20H*!H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H%,|Ach|er is|toch|niks|||ik|verzin|alleen maar|dat er|iets|is|,%HL|||L*HL||H%|%H|L*HL|H*!H|||||H%
095-1, Ach er is toch niks   ik verzin alleen maar dat er iets is ,%HL H*LH   L*H L% %L  !H*!H     H%,,,resynthesized/095-1.wav,resynthesized/095-1.png,synthetic,,ex3b_3,https://todi.cls.ru.nl/PraatResynthese/2083406.wav,https://todi.cls.ru.nl/PraatResynthese/2083406.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=095=%HL%20+%20H*LH%20+%20---%20+%20---%20+%20L*H%20+%20L%%20+%20%L%20+%20---%20+%20!H*!H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H%,|Ach|er is|toch|niks|||ik|verzin|alleen maar|dat er|iets|is|,%HL|H*LH|||L*H|L%|%L||!H*!H|||||H%
095-2, Ach er is toch niks   ik verzin alleen maar dat er iets is ,%L H*L L* !H*LH !H* H% %L   L*H  L*HL  %,,,resynthesized/095-2.wav,resynthesized/095-2.png,synthetic,,ex3b_3,https://todi.cls.ru.nl/PraatResynthese/2083408.wav,https://todi.cls.ru.nl/PraatResynthese/2083408.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=095=%L%20+%20H*L%20+%20L*%20+%20!H*LH%20+%20!H*%20+%20H%%20+%20%L%20+%20---%20+%20---%20+%20L*H%20+%20---%20+%20L*HL%20+%20---%20+%20%,|Ach|er is|toch|niks|||ik|verzin|alleen maar|dat er|iets|is|,%L|H*L|L*|!H*LH|!H*|H%|%L|||L*H||L*HL||%
095-3, Ach er is toch niks   ik verzin alleen maar dat er iets is ,%HL H*LH L*HL  L*HL L% %H  !H*!H     H%,,,resynthesized/095-3.wav,resynthesized/095-3.png,synthetic,,ex3b_3,https://todi.cls.ru.nl/PraatResynthese/2083410.wav,https://todi.cls.ru.nl/PraatResynthese/2083410.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=095=%HL%20+%20H*LH%20+%20L*HL%20+%20---%20+%20L*HL%20+%20L%%20+%20%H%20+%20---%20+%20!H*!H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H%,|Ach|er is|toch|niks|||ik|verzin|alleen maar|dat er|iets|is|,%HL|H*LH|L*HL||L*HL|L%|%H||!H*!H|||||H%
095-4, Ach er is toch niks   ik verzin alleen maar dat er iets is ,%L  H*   % %HL      L*H L%,,,resynthesized/095-4.wav,resynthesized/095-4.png,synthetic,,ex3b_3,https://todi.cls.ru.nl/PraatResynthese/2083411.wav,https://todi.cls.ru.nl/PraatResynthese/2083411.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=095=%L%20+%20---%20+%20H*%20+%20---%20+%20---%20+%20%%20+%20%HL%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L*H%20+%20L%,|Ach|er is|toch|niks|||ik|verzin|alleen maar|dat er|iets|is|,%L||H*|||%|%HL||||||L*H|L%
239-0, Als 't water tot hier komt   dan moet je hozen ,%H      % %HL H*L    H%,,,resynthesized/239-0.wav,resynthesized/239-0.png,synthetic,,ex3b_4,https://todi.cls.ru.nl/PraatResynthese/2083413.wav,https://todi.cls.ru.nl/PraatResynthese/2083413.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=239=%H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20%%20+%20%HL%20+%20H*L%20+%20---%20+%20---%20+%20---%20+%20H%,|Als 't|water|tot|hier|komt|||dan|moet|je|hozen|,%H||||||%|%HL|H*L||||H%
239-1, Als 't water tot hier komt   dan moet je hozen ,%H      L% %H H* L*H L* !H*!H L%,,,resynthesized/239-1.wav,resynthesized/239-1.png,synthetic,,ex3b_4,https://todi.cls.ru.nl/PraatResynthese/2083415.wav,https://todi.cls.ru.nl/PraatResynthese/2083415.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=239=%H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L%%20+%20%H%20+%20H*%20+%20L*H%20+%20L*%20+%20!H*!H%20+%20L%,|Als 't|water|tot|hier|komt|||dan|moet|je|hozen|,%H||||||L%|%H|H*|L*H|L*|!H*!H|L%
239-2, Als 't water tot hier komt   dan moet je hozen ,%L L*H     H% %L   L*HL  H%,,,resynthesized/239-2.wav,resynthesized/239-2.png,synthetic,,ex3b_4,https://todi.cls.ru.nl/PraatResynthese/2083416.wav,https://todi.cls.ru.nl/PraatResynthese/2083416.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=239=%L%20+%20L*H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H%%20+%20%L%20+%20---%20+%20---%20+%20L*HL%20+%20---%20+%20H%,|Als 't|water|tot|hier|komt|||dan|moet|je|hozen|,%L|L*H|||||H%|%L|||L*HL||H%
239-3, Als 't water tot hier komt   dan moet je hozen ,%HL    H*  % %H  H*LH !H*L H*LH L%,,,resynthesized/239-3.wav,resynthesized/239-3.png,synthetic,,ex3b_4,https://todi.cls.ru.nl/PraatResynthese/2083418.wav,https://todi.cls.ru.nl/PraatResynthese/2083418.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=239=%HL%20+%20---%20+%20---%20+%20---%20+%20H*%20+%20---%20+%20%%20+%20%H%20+%20---%20+%20H*LH%20+%20!H*L%20+%20H*LH%20+%20L%,|Als 't|water|tot|hier|komt|||dan|moet|je|hozen|,%HL||||H*||%|%H||H*LH|!H*L|H*LH|L%
239-4, Als 't water tot hier komt   dan moet je hozen ,%H     H* % %HL  !H*!H   %,,,resynthesized/239-4.wav,resynthesized/239-4.png,synthetic,,ex3b_4,https://todi.cls.ru.nl/PraatResynthese/2083420.wav,https://todi.cls.ru.nl/PraatResynthese/2083420.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=239=%H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H*%20+%20%%20+%20%HL%20+%20---%20+%20!H*!H%20+%20---%20+%20---%20+%20%,|Als 't|water|tot|hier|komt|||dan|moet|je|hozen|,%H|||||H*|%|%HL||!H*!H|||%
238-0, Als 't water tot hier komt   dan moet je hozen ,%H H*LH  H*   % %L    L*HL L%,,,resynthesized/238-0.wav,resynthesized/238-0.png,synthetic,,ex3b_5,https://todi.cls.ru.nl/PraatResynthese/2083421.wav,https://todi.cls.ru.nl/PraatResynthese/2083421.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=238=%H%20+%20H*LH%20+%20---%20+%20H*%20+%20---%20+%20---%20+%20%%20+%20%L%20+%20---%20+%20---%20+%20---%20+%20L*HL%20+%20L%,|Als 't|water|tot|hier|komt|||dan|moet|je|hozen|,%H|H*LH||H*|||%|%L||||L*HL|L%
238-1, Als 't water tot hier komt   dan moet je hozen ,%H L*HL   H*  % %H   L* L* H%,,,resynthesized/238-1.wav,resynthesized/238-1.png,synthetic,,ex3b_5,https://todi.cls.ru.nl/PraatResynthese/2083423.wav,https://todi.cls.ru.nl/PraatResynthese/2083423.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=238=%H%20+%20L*HL%20+%20---%20+%20---%20+%20H*%20+%20---%20+%20%%20+%20%H%20+%20---%20+%20---%20+%20L*%20+%20L*%20+%20H%,|Als 't|water|tot|hier|komt|||dan|moet|je|hozen|,%H|L*HL|||H*||%|%H|||L*|L*|H%
238-2, Als 't water tot hier komt   dan moet je hozen ,%H      H% %H  H*LH !H*  H%,,,resynthesized/238-2.wav,resynthesized/238-2.png,synthetic,,ex3b_5,https://todi.cls.ru.nl/PraatResynthese/2083425.wav,https://todi.cls.ru.nl/PraatResynthese/2083425.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=238=%H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H%%20+%20%H%20+%20---%20+%20H*LH%20+%20!H*%20+%20---%20+%20H%,|Als 't|water|tot|hier|komt|||dan|moet|je|hozen|,%H||||||H%|%H||H*LH|!H*||H%
238-3, Als 't water tot hier komt   dan moet je hozen ,%L H* L*    % %L L* L*   H%,,,resynthesized/238-3.wav,resynthesized/238-3.png,synthetic,,ex3b_5,https://todi.cls.ru.nl/PraatResynthese/2083426.wav,https://todi.cls.ru.nl/PraatResynthese/2083426.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=238=%L%20+%20H*%20+%20L*%20+%20---%20+%20---%20+%20---%20+%20%%20+%20%L%20+%20L*%20+%20L*%20+%20---%20+%20---%20+%20H%,|Als 't|water|tot|hier|komt|||dan|moet|je|hozen|,%L|H*|L*||||%|%L|L*|L*|||H%
238-4, Als 't water tot hier komt   dan moet je hozen ,%H      H% %H L*HL L*H L*H L*H L%,,,resynthesized/238-4.wav,resynthesized/238-4.png,synthetic,,ex3b_5,https://todi.cls.ru.nl/PraatResynthese/2083428.wav,https://todi.cls.ru.nl/PraatResynthese/2083428.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=238=%H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H%%20+%20%H%20+%20L*HL%20+%20L*H%20+%20L*H%20+%20L*H%20+%20L%,|Als 't|water|tot|hier|komt|||dan|moet|je|hozen|,%H||||||H%|%H|L*HL|L*H|L*H|L*H|L%
3b-6-0, Ik moest bij dit boek   zo erg huilen ,%H  H*L  L*  L% %H   H*!H L%,,,resynthesized/3b-6-0.wav,resynthesized/3b-6-0.png,synthetic,,ex3b_6,https://todi.cls.ru.nl/PraatResynthese/2083429.wav,https://todi.cls.ru.nl/PraatResynthese/2083429.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=3b-6=%H%20+%20---%20+%20H*L%20+%20---%20+%20L*%20+%20---%20+%20L%%20+%20%H%20+%20---%20+%20---%20+%20H*!H%20+%20L%,|Ik|moest|bij|dit|boek|||zo|erg|huilen|,%H||H*L||L*||L%|%H|||H*!H|L%
3b-6-1, Ik moest bij dit boek   zo erg huilen ,%H    L*H  % %L  H*!H  H%,,,resynthesized/3b-6-1.wav,resynthesized/3b-6-1.png,synthetic,,ex3b_6,https://todi.cls.ru.nl/PraatResynthese/2083431.wav,https://todi.cls.ru.nl/PraatResynthese/2083431.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=3b-6=%H%20+%20---%20+%20---%20+%20---%20+%20L*H%20+%20---%20+%20%%20+%20%L%20+%20---%20+%20H*!H%20+%20---%20+%20H%,|Ik|moest|bij|dit|boek|||zo|erg|huilen|,%H||||L*H||%|%L||H*!H||H%
3b-6-2, Ik moest bij dit boek   zo erg huilen ,%H L*H  H*L L*  L% %HL L*H   L%,,,resynthesized/3b-6-2.wav,resynthesized/3b-6-2.png,synthetic,,ex3b_6,https://todi.cls.ru.nl/PraatResynthese/2083433.wav,https://todi.cls.ru.nl/PraatResynthese/2083433.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=3b-6=%H%20+%20L*H%20+%20---%20+%20H*L%20+%20L*%20+%20---%20+%20L%%20+%20%HL%20+%20L*H%20+%20---%20+%20---%20+%20L%,|Ik|moest|bij|dit|boek|||zo|erg|huilen|,%H|L*H||H*L|L*||L%|%HL|L*H|||L%
3b-6-3, Ik moest bij dit boek   zo erg huilen ,%HL L*H    H*!H H% %H    L%,,,resynthesized/3b-6-3.wav,resynthesized/3b-6-3.png,synthetic,,ex3b_6,https://todi.cls.ru.nl/PraatResynthese/2083434.wav,https://todi.cls.ru.nl/PraatResynthese/2083434.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=3b-6=%HL%20+%20L*H%20+%20---%20+%20---%20+%20---%20+%20H*!H%20+%20H%%20+%20%H%20+%20---%20+%20---%20+%20---%20+%20L%,|Ik|moest|bij|dit|boek|||zo|erg|huilen|,%HL|L*H||||H*!H|H%|%H||||L%
3b-6-4, Ik moest bij dit boek   zo erg huilen ,%L    L*HL  % %H  H*L H* H%,,,resynthesized/3b-6-4.wav,resynthesized/3b-6-4.png,synthetic,,ex3b_6,https://todi.cls.ru.nl/PraatResynthese/2083436.wav,https://todi.cls.ru.nl/PraatResynthese/2083436.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=3b-6=%L%20+%20---%20+%20---%20+%20---%20+%20L*HL%20+%20---%20+%20%%20+%20%H%20+%20---%20+%20H*L%20+%20H*%20+%20H%,|Ik|moest|bij|dit|boek|||zo|erg|huilen|,%L||||L*HL||%|%H||H*L|H*|H%
257-0, Ze zitten toch ook in dierentuinen ,%L    L*H H*L !H*!H H%,,,resynthesized/257-0.wav,resynthesized/257-0.png,synthetic,,ex3b_7,https://todi.cls.ru.nl/PraatResynthese/2083438.wav,https://todi.cls.ru.nl/PraatResynthese/2083438.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=257=%L%20+%20---%20+%20---%20+%20---%20+%20L*H%20+%20H*L%20+%20!H*!H%20+%20H%,|Ze|zitten|toch|ook|in|dierentuinen|,%L||||L*H|H*L|!H*!H|H%
257-1, Ze zitten toch ook in dierentuinen ,%L    H*LH L* L*H %,,,resynthesized/257-1.wav,resynthesized/257-1.png,synthetic,,ex3b_7,https://todi.cls.ru.nl/PraatResynthese/2083439.wav,https://todi.cls.ru.nl/PraatResynthese/2083439.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=257=%L%20+%20---%20+%20---%20+%20---%20+%20H*LH%20+%20L*%20+%20L*H%20+%20%,|Ze|zitten|toch|ook|in|dierentuinen|,%L||||H*LH|L*|L*H|%
257-2, Ze zitten toch ook in dierentuinen ,%H  H*L   H*  H%,,,resynthesized/257-2.wav,resynthesized/257-2.png,synthetic,,ex3b_7,https://todi.cls.ru.nl/PraatResynthese/2083441.wav,https://todi.cls.ru.nl/PraatResynthese/2083441.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=257=%H%20+%20---%20+%20H*L%20+%20---%20+%20---%20+%20H*%20+%20---%20+%20H%,|Ze|zitten|toch|ook|in|dierentuinen|,%H||H*L|||H*||H%
257-3, Ze zitten toch ook in dierentuinen ,%L   H*L   !H* H%,,,resynthesized/257-3.wav,resynthesized/257-3.png,synthetic,,ex3b_7,https://todi.cls.ru.nl/PraatResynthese/2083442.wav,https://todi.cls.ru.nl/PraatResynthese/2083442.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=257=%L%20+%20---%20+%20---%20+%20H*L%20+%20---%20+%20---%20+%20!H*%20+%20H%,|Ze|zitten|toch|ook|in|dierentuinen|,%L|||H*L|||!H*|H%
257-4, Ze zitten toch ook in dierentuinen ,%H      L* L%,,,resynthesized/257-4.wav,resynthesized/257-4.png,synthetic,,ex3b_7,https://todi.cls.ru.nl/PraatResynthese/2083444.wav,https://todi.cls.ru.nl/PraatResynthese/2083444.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=257=%H%20+%20---%20+%20---%20+%20---%20+%20---%20+%20---%20+%20L*%20+%20L%,|Ze|zitten|toch|ook|in|dierentuinen|,%H||||||L*|L%
3b-8-0, Ik heb wel wat dingetjes gepland   die ik eigenlijk af wil maken ,%L H*L     H% %L   H*L   L%,,,resynthesized/3b-8-0.wav,resynthesized/3b-8-0.png,synthetic,,ex3b_8,https://todi.cls.ru.nl/PraatResynthese/2083446.wav,https://todi.cls.ru.nl/PraatResynthese/2083446.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=3b-8=%L%20+%20H*L%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H%%20+%20%L%20+%20---%20+%20---%20+%20H*L%20+%20---%20+%20---%20+%20L%,|Ik heb|wel|wat|dingetjes|gepland|||die ik|eigenlijk|af|wil|maken|,%L|H*L|||||H%|%L|||H*L|||L%
3b-8-1, Ik heb wel wat dingetjes gepland   die ik eigenlijk af wil maken ,%H    L*  % %L H* H*   !H*L H%,,,resynthesized/3b-8-1.wav,resynthesized/3b-8-1.png,synthetic,,ex3b_8,https://todi.cls.ru.nl/PraatResynthese/2083447.wav,https://todi.cls.ru.nl/PraatResynthese/2083447.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=3b-8=%H%20+%20---%20+%20---%20+%20---%20+%20L*%20+%20---%20+%20%%20+%20%L%20+%20H*%20+%20H*%20+%20---%20+%20---%20+%20!H*L%20+%20H%,|Ik heb|wel|wat|dingetjes|gepland|||die ik|eigenlijk|af|wil|maken|,%H||||L*||%|%L|H*|H*|||!H*L|H%
3b-8-2, Ik heb wel wat dingetjes gepland   die ik eigenlijk af wil maken ,%H  H* H*   L% %L L*H !H* L* !H*  L%,,,resynthesized/3b-8-2.wav,resynthesized/3b-8-2.png,synthetic,,ex3b_8,https://todi.cls.ru.nl/PraatResynthese/2083449.wav,https://todi.cls.ru.nl/PraatResynthese/2083449.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=3b-8=%H%20+%20---%20+%20H*%20+%20H*%20+%20---%20+%20---%20+%20L%%20+%20%L%20+%20L*H%20+%20!H*%20+%20L*%20+%20!H*%20+%20---%20+%20L%,|Ik heb|wel|wat|dingetjes|gepland|||die ik|eigenlijk|af|wil|maken|,%H||H*|H*|||L%|%L|L*H|!H*|L*|!H*||L%
3b-8-3, Ik heb wel wat dingetjes gepland   die ik eigenlijk af wil maken ,%HL  L* L*HL L*  H% %L H* !H*LH !H*  H* L%,,,resynthesized/3b-8-3.wav,resynthesized/3b-8-3.png,synthetic,,ex3b_8,https://todi.cls.ru.nl/PraatResynthese/2083451.wav,https://todi.cls.ru.nl/PraatResynthese/2083451.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=3b-8=%HL%20+%20---%20+%20L*%20+%20L*HL%20+%20L*%20+%20---%20+%20H%%20+%20%L%20+%20H*%20+%20!H*LH%20+%20!H*%20+%20---%20+%20H*%20+%20L%,|Ik heb|wel|wat|dingetjes|gepland|||die ik|eigenlijk|af|wil|maken|,%HL||L*|L*HL|L*||H%|%L|H*|!H*LH|!H*||H*|L%
3b-8-4, Ik heb wel wat dingetjes gepland   die ik eigenlijk af wil maken ,%L     H*LH L% %L    L*  H%,,,resynthesized/3b-8-4.wav,resynthesized/3b-8-4.png,synthetic,,ex3b_8,https://todi.cls.ru.nl/PraatResynthese/2083452.wav,https://todi.cls.ru.nl/PraatResynthese/2083452.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=3b-8=%L%20+%20---%20+%20---%20+%20---%20+%20---%20+%20H*LH%20+%20L%%20+%20%L%20+%20---%20+%20---%20+%20---%20+%20L*%20+%20---%20+%20H%,|Ik heb|wel|wat|dingetjes|gepland|||die ik|eigenlijk|af|wil|maken|,%L|||||H*LH|L%|%L||||L*||H%
105-0, Je hoeft niet zo te schrikken   ik doe helemaal niks ,%H  H*L    L*H L% %L   !H*!H  H%,,,resynthesized/105-0.wav,resynthesized/105-0.png,synthetic,,ex3b_9,https://todi.cls.ru.nl/PraatResynthese/2083454.wav,https://todi.cls.ru.nl/PraatResynthese/2083454.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=105=%H%20+%20---%20+%20H*L%20+%20---%20+%20---%20+%20---%20+%20L*H%20+%20L%%20+%20%L%20+%20---%20+%20---%20+%20!H*!H%20+%20---%20+%20H%,|Je|hoeft|niet|zo|te|schrikken|||ik|doe|helemaal|niks|,%H||H*L||||L*H|L%|%L|||!H*!H||H%
105-1, Je hoeft niet zo te schrikken   ik doe helemaal niks ,%HL H*LH  H*L L*   H% %L  L*HL H*L  L%,,,resynthesized/105-1.wav,resynthesized/105-1.png,synthetic,,ex3b_9,https://todi.cls.ru.nl/PraatResynthese/2083456.wav,https://todi.cls.ru.nl/PraatResynthese/2083456.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=105=%HL%20+%20H*LH%20+%20---%20+%20H*L%20+%20L*%20+%20---%20+%20---%20+%20H%%20+%20%L%20+%20---%20+%20L*HL%20+%20H*L%20+%20---%20+%20L%,|Je|hoeft|niet|zo|te|schrikken|||ik|doe|helemaal|niks|,%HL|H*LH||H*L|L*|||H%|%L||L*HL|H*L||L%
105-2, Je hoeft niet zo te schrikken   ik doe helemaal niks ,%L H*LH    L*  L% %L   !H*  L%,,,resynthesized/105-2.wav,resynthesized/105-2.png,synthetic,,ex3b_9,https://todi.cls.ru.nl/PraatResynthese/2083457.wav,https://todi.cls.ru.nl/PraatResynthese/2083457.png,https://todi.cls.ru.nl/cgi-bin/synthese3b.pl?var=set&todi=105=%L%20+%20H*LH%20+%20---%20+%20---%20+%20---%20+%20L*%20+%20---%20+%20L%%20+%20%L%20+%20---%20+%20---%20+%20!H*%20+%20---%20+%20L%,|Je|hoeft|niet|zo|te|schrikken|||ik|doe|helemaal|niks|,%L|H*LH||||L*||L%|%L|||!H*||L%
